sla_compliance,avg_cost,churn,max_latency,avg_latency,p95_latency,p99_latency,severity,cpu_util,reward,pattern,reaction_time,over_provisioning,under_provisioning,settling_time,action_entropy,replica_fairness,composite,agent,seed,seed_idx,episode_idx
95.83333333333334,0.9473184889718563,28,21071.803174536457,583.0179088585236,14.640411689544216,16089.09724120582,13567.76729083576,0.2824032797983213,-85.6,noisy,0.375,5.354445365719342,0.041666666666666664,6.0,0.6394584702161336,0.9573632501144819,0.7504601366883157,RL-PPO,3001,2,1
94.16666666666667,1.1579973929057776,28,18276.42212493528,559.4544876843011,4222.560821887961,15879.373911565883,9229.531532370327,0.26293006009900094,-107.46,noisy,5.5,5.955658508158509,0.05,7.0,0.5194991047514482,0.9544079009960407,0.5800661080211968,RL-PPO,3002,2,2
92.5,1.0722098589974407,32,216198.4725294225,8240.993735649785,71985.99942561986,203273.954221621,109556.17451621125,0.28767869654743283,-130.16,noisy,1.2857142857142858,4.995528127989428,0.03333333333333333,9.0,0.7896821653122917,0.9611994853942788,0.6377231853865841,RL-PPO,3003,2,3
98.33333333333333,1.3040462386191154,27,20538.328324874805,328.17260942802477,14.091945304025511,17650.95033283259,18894.6393288537,0.24621052865314003,-54.14,noisy,0.8333333333333334,6.30005356807795,0.016666666666666666,2.0,0.5557367342980879,0.9602197185530519,0.49166666666666664,RL-PPO,3004,2,4
97.5,0.5594452365320259,21,19662.497613533324,378.6398368039414,13.151084930727304,16043.19886027972,14557.190769020197,0.46805335067701115,-49.13999999999999,double_peak,,2.414675787175787,0.016666666666666666,3.0,0.4531837316805838,0.9752738030602892,0.9875,RL-PPO,1000,0,0
95.0,1.128187869454568,28,34612.200051074855,1134.9809007923366,2289.0655862538865,32359.220083708133,22308.189600532318,0.5037918681704324,-98.34,double_peak,,2.3108620162062747,0.03333333333333333,6.0,0.5194991047514482,0.9702581946146851,0.60716317734264,RL-PPO,1001,0,1
96.66666666666667,0.5059269029862642,25,23952.36879973788,632.7731248160169,14.09648866559805,17889.85748572227,18499.160609727554,0.4555954967873406,-60.11,double_peak,,2.5383928503413795,0.025,4.0,0.4416268821146435,0.9689569323485099,0.9833333333333334,RL-PPO,1002,0,2
97.5,0.5967090407061676,20,28780.06704223595,548.9052507856136,13.346413224376748,21417.657513269834,21373.753567657277,0.4232276037454357,-49.269999999999996,double_peak,,2.683021723646724,0.025,3.0,0.35530728096482567,0.9715883955958011,0.9875,RL-PPO,1003,0,3
95.83333333333334,0.46935421148529705,24,35391.511215190236,924.6630163327984,15.102322355170424,25488.966148861353,21764.11771684369,0.39676608041014794,-70.83,double_peak,,2.9204271885521886,0.025,5.0,0.4531837316805838,0.9654251516034213,0.9791666666666667,RL-PPO,1004,0,4
96.66666666666667,0.964663943631254,20,26277.061081219672,565.4712166915504,14.658492661882876,17934.659790097547,16477.885426672878,0.44330094672945974,-60.01,double_peak,,2.5525696525696526,0.016666666666666666,4.0,0.420026001688088,0.9745383797370456,0.7412841459246764,RL-PPO,2000,1,0
95.83333333333334,0.9866013775408687,25,30691.03233894932,858.1123518440834,15.402720416899298,22972.20809498501,20168.190710030623,0.42754059819251394,-70.89,double_peak,,2.742378556220468,0.025,5.0,0.4906441915442473,0.9682923964423309,0.7202425300967678,RL-PPO,2001,1,1
98.33333333333333,0.5852499971757458,17,7235.060978439026,87.19192048423649,13.680365746163728,2042.061422055459,4438.561200247243,0.4723347836244108,-38.64,double_peak,,2.3676384495134495,0.008333333333333333,2.0,0.3782646768161879,0.977808988764045,0.9916666666666667,RL-PPO,2002,1,2
99.16666666666667,0.5026586235329712,15,6334.206309038982,63.088387054541265,13.934051975292585,16.741920416362863,6134.206309038982,0.4478898673922981,-27.41,double_peak,,2.492386363636364,0.008333333333333333,1.0,0.33231174881868064,0.9808297499383747,0.9958333333333333,RL-PPO,2003,1,3
97.5,0.7388365964948653,19,16538.91325572938,340.74363056466984,14.20584377800435,14223.92985920284,13041.790204812476,0.49020189401620556,-49.25,double_peak,,2.293898867336367,0.016666666666666666,3.0,0.3711417353805767,0.9785523002518086,0.9191641565424113,RL-PPO,2004,1,4
